TC ID,Module,Risk Level,Test Scenario,Pre-Condition,Test Steps,Test Data,Expected Result,Priority,Actual Result,Status,Design By,Design Date,Execute By,Execute Date
TXP_ADMIN_LOGS_TC_011,Quản lý Nhật ký,Medium,Happy Path - Lọc nhật ký theo Vai trò người thực hiện (Bán vé),Hệ thống có log của nhân viên bán vé và các vai trò khác.,1. Chọn filter Vai trò: 'Bán vé'2. Click Lọc,Vai trò: Bán vé,"Chỉ hiển thị các bản ghi log của nhân viên có LoaiTaiKhoan='NhanVienBanVe' hoặc 'BanVe'. Log của Khách hàng, Điều phối, Quản trị viên không xuất hiện.",Medium,Bộ lọc hoạt động chính xác khi lọc vai trò người thực hiện là Bán vé.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_012,Quản lý Nhật ký,Medium,Happy Path - Lọc nhật ký theo Loại thao tác (Đăng nhập),"Hệ thống có nhiều loại log: Đăng nhập, Đặt vé, Quản lý tài khoản...",1. Chọn filter Loại thao tác: 'Đăng nhập'2. Click Lọc,Loại thao tác: Đăng nhập,Chỉ hiển thị các bản ghi có LoaiThaoTac='Đăng nhập'. Các log loại khác không xuất hiện.,High,Bộ lọc hoạt động chính xác khi lọc Loại thao tác là Đăng nhập.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_013,Quản lý Nhật ký,Medium,Happy Path - Lọc nhật ký theo Trạng thái Thất bại,Hệ thống có cả log Thành công lẫn Thất bại.,1. Chọn filter Trạng thái: 'Thất bại'2. Click Lọc,Trạng thái: Thất bại,Chỉ hiển thị các bản ghi có TrangThai='Thất bại' (được map từ TrangThaiNhatKyEnum='ThatBai'). Không hiển thị bản ghi có TrangThai='Thành công'.,High,Bộ lọc hoạt động chính xác khi lọc Trạng thái là Thất bại.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_014,Quản lý Nhật ký,Medium,Happy Path - Tìm kiếm nhật ký theo Mã nhật ký (MaNhatKy),Hệ thống có bản ghi log với mã TXP_LOG_1748649600000_ABC123.,1. Nhập từ khóa 'TXP_LOG_1748649600000_ABC123' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: TXP_LOG_1748649600000_ABC123,Bảng hiển thị đúng bản ghi log có MaNhatKy khớp với từ khóa tìm kiếm.,Medium,Tìm kiếm chính xác bản ghi nhật ký theo trường Mã nhật ký (MaNhatKy).,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_015,Quản lý Nhật ký,Medium,Happy Path - Tìm kiếm nhật ký theo tên người thực hiện,Hệ thống có log của nhân viên 'Trần Văn Anh'.,1. Nhập từ khóa 'Trần Văn Anh' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: Trần Văn Anh,Bảng hiển thị các bản ghi log có tenNhanVien hoặc tenKhachHang chứa 'Trần Văn Anh' (so sánh không phân biệt hoa thường).,Medium,Tìm kiếm chính xác bản ghi nhật ký theo Tên người thực hiện.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_016,Quản lý Nhật ký,Medium,Happy Path - Tìm kiếm nhật ký theo Mã nhân viên,Hệ thống có log của nhân viên có mã NV001.,1. Nhập từ khóa 'NV001' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: NV001,Bảng hiển thị các bản ghi log có maNhanVien chứa 'NV001'.,Medium,Tìm kiếm chính xác bản ghi nhật ký theo Mã nhân viên.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_017,Quản lý Nhật ký,Medium,Happy Path - Tìm kiếm nhật ký theo Số điện thoại,Hệ thống có log liên kết với khách hàng SĐT 0912345678.,1. Nhập số điện thoại '0912345678' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: 0912345678,Bảng hiển thị các bản ghi log có soDienThoai (lấy từ KHACH_HANG.SoDienThoai hoặc NHAN_VIEN.SoDienThoai) chứa '0912345678'.,Medium,Tìm kiếm chính xác bản ghi nhật ký theo Số điện thoại người thực hiện.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_018,Quản lý Nhật ký,Medium,Happy Path - Tìm kiếm nhật ký theo Địa chỉ IP,Hệ thống có log với DiaChiIP = '192.168.1.100'.,1. Nhập địa chỉ IP '192.168.1.100' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: 192.168.1.100,Bảng hiển thị các bản ghi log có diaChiIP chứa '192.168.1.100'.,Medium,Tìm kiếm chính xác bản ghi nhật ký theo Địa chỉ IP.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_019,Quản lý Nhật ký,Medium,Happy Path - Tìm kiếm nhật ký theo Mã vé,Hệ thống có log liên kết với vé VE-00987.,1. Nhập 'VE-00987' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: VE-00987,Bảng hiển thị các bản ghi log có maVe chứa 'VE-00987'.,Medium,Tìm kiếm chính xác bản ghi nhật ký theo Mã vé.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_020,Quản lý Nhật ký,Low,Alternate Path - Tìm kiếm từ khóa không tồn tại trong nhật ký,Admin đang ở trang Quản lý Nhật ký.,1. Nhập từ khóa 'NOTEXIST_XYZ_999' vào ô tìm kiếm2. Click Tìm kiếm,searchTerm: NOTEXIST_XYZ_999,Bảng danh sách không hiển thị dòng dữ liệu nào. Giao diện trống hoặc hiển thị thông báo không tìm thấy kết quả.,Medium,Bảng không hiển thị dữ liệu nào khi tìm kiếm với từ khóa không tồn tại.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_021,Quản lý Nhật ký,Low,Happy Path - Kết hợp nhiều filter cùng lúc (Vai trò + Loại thao tác + Khoảng ngày),Hệ thống có log đa dạng.,"1. Chọn Vai trò: 'Bán vé'2. Chọn Loại thao tác: 'Quản lý vé (thay khách)'3. Chọn Từ ngày: 2026-05-01, Đến ngày: 2026-05-314. Click Lọc",Vai trò: Bán vé | Thao tác: Quản lý vé (thay khách) | Khoảng ngày: 05/2026,"Bảng chỉ hiển thị log thỏa đồng thời 3 điều kiện: loaiTaiKhoan='Bán vé', loaiThaoTac='Quản lý vé (thay khách)', ThoiGian trong tháng 5/2026.",Medium,Bộ lọc hoạt động chính xác khi kết hợp đồng thời nhiều filter (Vai trò + Thao tác + Khoảng ngày).,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_022,Quản lý Nhật ký,Low,Happy Path - Reset filter về mặc định,"Admin đã áp dụng nhiều filter, danh sách đang bị thu hẹp.","1. Đang áp dụng filter Vai trò='Bán vé', Trạng thái='Thất bại'2. Click nút 'Đặt lại' / Reset",,"Tất cả filter được reset về mặc định: role='Tất cả', action='Tất cả', status='Tất cả', searchTerm='', fromDate=đầu tháng hiện tại, toDate=hôm nay. Danh sách hiển thị lại toàn bộ log trong tháng.",Low,Làm mới bộ lọc (Reset filter) đưa các trường về mặc định và hiển thị lại toàn bộ danh sách thành công.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_023,Quản lý Nhật ký,Medium,Validation - Chọn khoảng thời gian Từ ngày lớn hơn Đến ngày,Admin đang ở trang Quản lý Nhật ký.,1. Chọn Từ ngày: 2026-05-302. Chọn Đến ngày: 2026-05-283. Click Lọc,fromDate: 2026-05-30 | toDate: 2026-05-28,"Hệ thống hiển thị thông báo lỗi validation: Từ ngày không được lớn hơn Đến ngày. Không gửi request lên server, danh sách không thay đổi.",Medium,Hệ thống hiển thị popup cảnh báo lỗi và chặn lọc dữ liệu khi nhập Từ ngày lớn hơn Đến ngày.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_024,Quản lý Nhật ký,Medium,Happy Path - Xem chi tiết bản ghi nhật ký (modal),"Danh sách nhật ký đang hiển thị, có bản ghi log chứa DuLieuThayDoi dạng JSON.",1. Click vào dòng log muốn xem chi tiết (openLogDetail)2. Quan sát modal chi tiết,,"Modal hiển thị đầy đủ thông tin: Mã nhật ký, Người thực hiện, Vai trò, Loại thao tác, Thời gian, Địa chỉ IP, Thiết bị/Trình duyệt, Trạng thái cũ/mới, Chi tiết nội dung. Nếu có DuLieuThayDoi, hiển thị dạng bảng hoặc JSON có cấu trúc với từng cặp {truong, giaTriCu, giaTriMoi}.",Medium,Modal chi tiết hiển thị đầy đủ và chính xác thông tin bản ghi nhật ký (kèm dữ liệu thay đổi dạng JSON).,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_025,Quản lý Nhật ký,Low,Happy Path - Đóng modal chi tiết nhật ký,Modal chi tiết nhật ký đang mở.,1. Click nút đóng (X) hoặc click ngoài modal2. Quan sát trạng thái modal,,Modal đóng lại. selectedLog được reset về null. Danh sách nhật ký phía sau vẫn hiển thị đúng không thay đổi.,Low,Modal chi tiết đóng lại thành công và dữ liệu danh sách giữ nguyên không thay đổi.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_026,Quản lý Nhật ký,Low,Happy Path - Phân trang danh sách nhật ký,Hệ thống có hơn 10 bản ghi nhật ký.,1. Quan sát trang 1 mặc định (pageSize=10)2. Click nút Trang tiếp3. Quan sát trang 2,pageSize: 10,Trang 1 hiển thị tối đa 10 bản ghi. Trang 2 hiển thị các bản ghi tiếp theo. Tổng số trang tính đúng theo công thức ceil(filteredLogs.length / pageSize).,Low,Phân trang danh sách hoạt động chính xác và hiển thị đúng số bản ghi.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_027,Quản lý Nhật ký,Low,Happy Path - Thay đổi số bản ghi hiển thị mỗi trang,Danh sách nhật ký đang hiển thị với pageSize mặc định là 10.,1. Thay đổi pageSize sang 252. Quan sát danh sách,pageSize: 25,Danh sách cập nhật hiển thị tối đa 25 bản ghi. Tổng số trang được tính lại. Trang hiện tại reset về 1 (onPageSizeChange()).,Low,Thay đổi số lượng bản ghi hiển thị trên mỗi trang hoạt động chính xác.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_028,Quản lý Nhật ký,Medium,Happy Path - Xuất nhật ký ra file CSV thành công,Danh sách nhật ký đang hiển thị với một số bản ghi (đang áp dụng filter).,1. Click nút 'Xuất CSV' / Export2. Quan sát file được tải về,,"File CSV tên TXP_Combined_Logs_{ngày hôm nay}.csv được tải về. File có BOM UTF-8 (hiển thị đúng tiếng Việt). Header row đúng 13 cột: Mã nhật ký, Người thực hiện, Mã tài khoản, Số điện thoại, Vai trò, Thao tác, Trạng thái, Thời gian, Địa chỉ IP, Mã vé, Tuyến xe, Thiết bị/Trình duyệt, Chi tiết thao tác. Dữ liệu xuất ra là filteredLogs (theo filter hiện tại), không phải toàn bộ allLogs.",High,Xuất danh sách nhật ký ra file CSV thành công kèm theo BOM UTF-8 hỗ trợ Tiếng Việt.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_029,Quản lý Nhật ký,Low,Happy Path - Xuất CSV khi đang áp dụng filter chỉ xuất dữ liệu đã lọc,"Admin đang lọc nhật ký theo Vai trò='Bán vé', chỉ có 5 bản ghi hiển thị (tổng hệ thống có 100 bản ghi).",1. Áp dụng filter Vai trò='Bán vé'2. Xác nhận bảng chỉ hiển thị 5 bản ghi3. Click nút Xuất CSV4. Mở file CSV tải về và đếm số dòng dữ liệu,filter.role: Bán vé | filteredLogs: 5 bản ghi,"File CSV chỉ chứa 5 dòng dữ liệu (tương ứng với filteredLogs), không phải 100 dòng của allLogs.",Medium,Xuất file CSV khi đang lọc dữ liệu chỉ chứa đúng các bản ghi đã lọc thành công.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_LOGS_TC_033,Quản lý Nhật ký,Low,Happy Path - Filter ngày mặc định tự động set từ đầu tháng đến hôm nay,Admin vừa truy cập trang Quản lý Nhật ký lần đầu.,1. Quan sát giá trị mặc định của filter Từ ngày và Đến ngày ngay khi trang load,,Từ ngày mặc định = ngày đầu tiên của tháng hiện tại (yyyy-MM-01). Đến ngày mặc định = ngày hôm nay. Đây là logic initializeDates() trong ngOnInit().,Low,"Mặc định khi mở trang, bộ lọc khoảng ngày tự động điền Từ đầu tháng đến hôm nay chính xác.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
