TC ID,Module,Risk Level,Test Scenario,Pre-Condition,Test Steps,Test Data,Expected Result,Priority,Actual Result,Status,Design By,Design Date,Execute By,Execute Date
TXP_PROF_TC_011,Đổi mật khẩu,High,Happy Path - Đổi mật khẩu thành công qua luồng xác thực OTP (Happy Path),"Khách hàng đã đăng nhập, đang ở trang đổi mật khẩu /profile?tab=password. SĐT của khách là 0912345678.","1. Nhập mật khẩu hiện tại2. Nhập mật khẩu mới hợp lệ và xác nhận trùng khớp3. Click ""Xác nhận đổi mật khẩu""4. Tại popup OTP, nhập mã OTP đúng và click ""Xác nhận""",Mật khẩu hiện tại: OldPass@123 | Mật khẩu mới: NewPass@123 | Xác nhận: NewPass@123 | OTP: 123456,"1. Kích hoạt popup OTP kèm đồng hồ đếm ngược 90s.2. Khi nhập đúng OTP, hiển thị modal thành công: ""Đổi mật khẩu thành công!"".3. Đồng hồ đếm ngược 3 giây tự động chạy.4. Chuyển hướng người dùng về trang đăng nhập /login và yêu cầu đăng nhập lại.",High,"Nhập đúng thông tin và OTP, hiển thị modal thông báo ""Đổi mật khẩu thành công!"" thành công.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_012,Đổi mật khẩu,High,Validation - Để trống toàn bộ trường mật khẩu,Khách hàng đang ở form đổi mật khẩu.,"1. Click nút ""Xác nhận đổi mật khẩu"" khi chưa nhập gì",Mật khẩu hiện tại: (Rỗng) | Mật khẩu mới: (Rỗng),"Các thông báo lỗi validation hiển thị yêu cầu nhập đầy đủ mật khẩu, không kích hoạt gửi OTP.",High,"Để trống toàn bộ trường mật khẩu báo lỗi validation tương ứng: ""Vui lòng nhập mật khẩu hiện tại."".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_013,Đổi mật khẩu,High,Validation - Xác nhận mật khẩu mới không trùng khớp,Khách hàng đang ở form đổi mật khẩu.,"1. Nhập Mật khẩu hiện tại và Mật khẩu mới hợp lệ2. Nhập Mật khẩu xác nhận không khớp mật khẩu mới3. Click nút ""Xác nhận đổi mật khẩu""",Mật khẩu mới: NewPass@123 | Xác nhận: OtherPass@123,"1. Hiển thị lỗi inline bên dưới trường xác nhận: ""Mật khẩu xác nhận không khớp"".2. Không kích hoạt gửi OTP.",High,"Nhập mật khẩu xác nhận không khớp báo lỗi: ""Mật khẩu mới và xác nhận mật khẩu không khớp."".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_014,Đổi mật khẩu,High,Alternate Path - Toggle hiển thị/ẩn mật khẩu ở các ô nhập,Khách hàng đang nhập mật khẩu trên form.,1. Nhập mật khẩu vào các ô (dạng dấu chấm)2. Click vào icon con mắt ở góc phải từng ô để đổi hiển thị,Mật khẩu: Password@123,Mật khẩu chuyển sang hiển thị dạng văn bản rõ (type text) và ngược lại.,High,"Click icon eye chuyển đổi type=""password"" thành type=""text"" hoạt động chính xác.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_015,Đổi mật khẩu,High,Negative - Nhập mật khẩu hiện tại sai khi gửi yêu cầu,Khách hàng đang nhập mật khẩu trên form. Mật khẩu hiện tại thực tế là OldPass@123.,"1. Nhập Mật khẩu hiện tại sai2. Nhập Mật khẩu mới và Xác nhận hợp lệ3. Click ""Xác nhận đổi mật khẩu""4. Nhập đúng OTP được gửi về điện thoại và Xác nhận",Mật khẩu hiện tại nhập: WrongPass@123 | Mật khẩu mới: NewPass@123 | OTP: 123456,"Hệ thống hiển thị thông báo lỗi: ""Mật khẩu hiện tại không chính xác"" (hoặc message backend tương ứng), không thực hiện đổi mật khẩu.",High,"Nhập mật khẩu hiện tại sai, backend trả về 400, frontend hiển thị thông báo lỗi tương ứng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_016,Đổi mật khẩu,High,Negative - Nhập sai mã OTP trong popup xác nhận,Khách hàng đang ở màn hình popup nhập mã OTP xác thực đổi mật khẩu. OTP đúng là 123456.,"1. Nhập sai mã OTP2. Click ""Xác nhận""",OTP nhập: 999999,"1. Hiển thị thông báo lỗi: ""Mã OTP không chính xác. Vui lòng nhập lại"".2. Popup OTP giữ nguyên để người dùng nhập lại, không đổi mật khẩu.",High,"Nhập mã OTP sai (999999), popup hiển thị thông báo lỗi: ""Mã xác thực không đúng. Vui lòng thử lại."".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_017,Đổi mật khẩu,High,Boundary - OTP hết hiệu lực sau khi hết 90 giây đếm ngược,Khách hàng đang ở màn hình popup nhập mã OTP.,"1. Đợi đồng hồ đếm ngược chạy hết 90 giây về 00:002. Nhập mã OTP đúng và click ""Xác nhận""",OTP: 123456 | Thời gian: 00:00,1. Hệ thống báo lỗi mã OTP đã hết hạn.2. Từ chối thực hiện đổi mật khẩu.,High,"Mock OTP hết hạn, hiển thị lỗi validation tương ứng: ""Mã xác thực đã hết hạn. Vui lòng yêu cầu mã mới."".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_018,Đổi mật khẩu,High,Edge Case - Click nút hủy trên popup OTP để quay lại form nhập mật khẩu,Khách hàng đang hiển thị popup nhập OTP.,"1. Click nút ""Hủy"" hoặc dấu X ở góc popup OTP2. Quan sát giao diện",Nút click: Hủy / X,"1. Popup OTP đóng lại, đồng hồ đếm ngược dừng.2. Quay lại form nhập đổi mật khẩu, dữ liệu đã nhập vẫn được giữ lại để chỉnh sửa.",High,"Click Close modal OTP hoạt động đúng, đóng modal và giữ nguyên dữ liệu đã điền trên form.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_019,Đổi mật khẩu,High,Security - Không thể dùng lại OTP đã hết hạn/đã hủy để xác nhận lại,Popup OTP đã bị đóng/hủy từ trước.,1. Gửi lại yêu cầu đổi mật khẩu mới để mở popup OTP mới2. Nhập mã OTP cũ đã hết hạn/hủy trước đó,OTP cũ: 123456,Hệ thống báo lỗi OTP không hợp lệ hoặc đã hết hạn.,High,"Đóng modal và gửi lại yêu cầu OTP mới, OTP cũ bị từ chối chính xác.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_020,Đổi mật khẩu,High,Boundary - Nhập mật khẩu mới trùng khớp mật khẩu hiện tại,Khách hàng đang ở form đổi mật khẩu. Mật khẩu hiện tại là OldPass@123.,1. Nhập Mật khẩu mới trùng với Mật khẩu hiện tại2. Nhấp Xác nhận đổi mật khẩu,Mật khẩu mới: OldPass@123,"Hệ thống có thể hiển thị cảnh báo: ""Mật khẩu mới không được trùng với mật khẩu hiện tại"" (tùy theo thiết kế bảo mật của hệ thống).",High,"Nhập mật khẩu mới trùng mật khẩu hiện tại, validator báo lỗi: ""Mật khẩu mới không được trùng với mật khẩu cũ."".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_021,Lịch sử mua vé,Medium,Happy Path - Hiển thị danh sách vé xe đã đặt dưới dạng bảng phân trang,"Khách hàng đã đặt thành công các đơn hàng trước đó, đang ở tab Lịch sử mua vé.",1. Quan sát cấu trúc bảng hiển thị thông tin lịch sử vé xe,Tài khoản: auto_user_01,"Hiển thị đầy đủ các cột thông tin: Mã đơn hàng (Ví dụ: DH10000001), Số vé, Tuyến đường, Ngày đi, Số tiền, Trạng thái (Ví dụ: Chờ khởi hành) và cột Thao tác.",Medium,Bảng lịch sử mua vé hiển thị đầy đủ các cột và dữ liệu đơn hàng.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_022,Lịch sử mua vé,Medium,Happy Path - Lọc lịch sử mua vé theo trạng thái vé,Khách hàng đang ở tab Lịch sử mua vé.,"1. Nhấp chọn bộ lọc Trạng thái là ""Đã hủy""2. Quan sát các dòng hiển thị trong bảng",Bộ lọc: Đã hủy,"Bảng lịch sử chỉ hiển thị các đơn hàng/vé xe có trạng thái tương ứng là ""Đã hủy"".",Medium,"Lọc trạng thái ""Đã hủy"" lọc chính xác danh sách đơn hàng đã hủy.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_023,Lịch sử mua vé,Medium,Happy Path - Lọc lịch sử mua vé theo Mã đơn hàng,Khách hàng đang ở tab Lịch sử mua vé.,1. Nhập mã đơn hàng cụ thể vào ô tìm kiếm bộ lọc2. Nhấn Enter/Tìm kiếm,"Từ khóa: ""DH10000001""","Bảng lịch sử lọc và chỉ hiển thị duy nhất đơn hàng có mã khớp với ""DH10000001"".",Medium,Tìm kiếm bằng Mã đơn hàng DH10000001 lọc đúng bản ghi khớp.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_024,Lịch sử mua vé,Medium,Happy Path - Lọc lịch sử mua vé theo Tuyến đường,Khách hàng đang ở tab Lịch sử mua vé.,1. Nhập tuyến đường vào ô lọc tuyến2. Quan sát kết quả,"Từ khóa lọc: ""Bình Định""","Bảng chỉ hiển thị các chuyến xe đi hoặc đến có chứa từ khóa ""Bình Định"".",Medium,"Tìm kiếm theo Tuyến đường chứa ""Bình Định"" lọc đúng các đơn hàng thuộc tuyến.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_025,Lịch sử mua vé,Medium,Happy Path - Phân trang lịch sử mua vé hoạt động chính xác,Tài khoản khách hàng có tổng cộng 15 đơn hàng trong lịch sử (tối đa 10 kết quả/trang).,"1. Quan sát trang 1 hiển thị2. Click vào nút số trang ""2"" ở thanh phân trang3. Quan sát kết quả hiển thị",Trang click: Trang 2,"1. Trang 1 chỉ hiển thị tối đa đúng 10 đơn hàng đầu tiên.2. Khi click sang trang 2, hiển thị tiếp 5 đơn hàng còn lại.",Medium,Phân trang hiển thị tối đa 10 kết quả/trang và chuyển trang 2 hoạt động chính xác.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_026,Lịch sử mua vé,Medium,Boundary - Lịch sử mua vé trống không hiển thị đơn hàng nào,Khách hàng mới đăng ký tài khoản và chưa thực hiện đặt vé xe nào.,1. Truy cập tab Lịch sử mua vé2. Quan sát giao diện,Tài khoản mới: auto_new_01,"1. Bảng hiển thị thông báo trống: ""Không có lịch sử đặt vé"".2. Thanh phân trang bị ẩn.",Medium,"Tài khoản chưa mua vé hiển thị thông báo trống: ""Không có vé nào"" hoặc ""Không có lịch sử đặt vé"".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_027,Lịch sử mua vé,Medium,Boundary - Lịch sử mua vé có vừa đủ 10 đơn hàng (không hiện phân trang),Tài khoản khách hàng có chính xác 10 đơn hàng.,1. Xem tab Lịch sử mua vé và quan sát thanh phân trang,Số đơn hàng: 10,1. Bảng hiển thị đầy đủ 10 đơn hàng trên trang 1.2. Thanh phân trang không xuất hiện (do tổng số kết quả nhỏ hơn hoặc bằng 10).,Medium,Lịch sử mua vé có 10 đơn hàng không hiển thị phân trang.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_028,Lịch sử mua vé,Medium,Boundary - Lịch sử mua vé có 11 đơn hàng (xuất hiện phân trang),Tài khoản khách hàng có 11 đơn hàng.,1. Quan sát tab Lịch sử mua vé,Số đơn hàng: 11,1. Trang 1 hiển thị 10 đơn hàng.2. Xuất hiện thanh phân trang gồm nút trang [1] và [2].,Medium,Lịch sử mua vé có 11 đơn hàng hiển thị phân trang trang 1 và trang 2 đúng.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_029,Quản lý thông tin hồ sơ,Medium,Boundary - Chỉnh sửa ngày sinh của khách hàng hợp lệ ở biên,Khách hàng đang sửa hồ sơ.,1. Chọn ngày sinh vừa đủ 18 tuổi hoặc ngày sinh hợp lệ biên khác2. Click Cập nhật,Ngày sinh: 30/05/2008 (vừa đủ 18 tuổi so với 2026),Cập nhật thông tin ngày sinh thành công.,Medium,Cập nhật ngày sinh hợp lệ biên 2008-05-30 (18 tuổi) thành công.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_PROF_TC_030,Đổi mật khẩu,High,Security - Token đăng nhập hết hạn khi đang ở màn hình đổi mật khẩu,Khách hàng đang ở form đổi mật khẩu nhưng token đăng nhập đã hết hạn tự động từ backend.,1. Nhập thông tin đổi mật khẩu hợp lệ và click Xác nhận đổi mật khẩu2. Quan sát xử lý của hệ thống,Token: Expired,Hệ thống báo lỗi phiên đăng nhập hết hạn và tự động chuyển hướng người dùng về trang đăng nhập `/login`.,High,"Giả lập token hết hạn, gọi API đổi mật khẩu trả về 401 Unauthorized và tự redirect.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
