TC ID,Module,Risk Level,Test Scenario,Pre-Condition,Test Steps,Test Data,Expected Result,Priority,Actual Result,Status,Design By,Design Date,Execute By,Execute Date
TXP_FP_TC_011,Bước 2 - Xác thực OTP,High,Negative - Nhập OTP chưa đủ 6 chữ số,Modal đang ở Bước 2.,"1. Nhập 5 chữ số OTP2. Click nút ""Tiếp tục""",OTP: 12345,"1. Hiển thị thông báo lỗi inline: ""Vui lòng nhập đủ 6 chữ số mã xác thực.""2. Không gọi API verify",High,"Nhập OTP chưa đủ 6 số hiển thị lỗi inline: ""Vui lòng nhập đủ 6 chữ số mã xác thực."" đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_012,Bước 2 - Xác thực OTP,High,Negative - Nhập ký tự không phải số vào ô OTP,Modal đang ở Bước 2.,1. Cố gắng nhập ký tự chữ vào ô OTP,OTP: 123abc,Hệ thống tự động loại bỏ ký tự không phải số (ô nhập chỉ hiển thị 123 và không nhận ký tự chữ).,High,Các ô nhập OTP tự động loại bỏ các ký tự chữ cái.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_013,Bước 2 - Xác thực OTP,High,Alternate Path - Click Gửi lại mã để reset đồng hồ đếm ngược,Modal đang ở Bước 2. Đồng hồ đang đếm ngược ở giây thứ 120.,"1. Click vào link ""Gửi lại mã""2. Quan sát đồng hồ đếm ngược",Link click: Gửi lại mã,1. Đồng hồ đếm ngược được reset về 03:00 (180 giây) và bắt đầu chạy lại.2. Một mã OTP mới được gửi về SĐT khách hàng.,High,"Click ""Gửi lại mã"" reset đồng hồ đếm ngược về mốc 03:00 và bắt đầu đếm ngược lại đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_014,Bước 2 - Xác thực OTP,High,Boundary - OTP hết hiệu lực sau khi đồng hồ đếm ngược về 00:00,Modal đang ở Bước 2.,"1. Đợi đồng hồ đếm ngược chạy hết 3 phút về mốc 00:002. Nhập mã OTP (dù đúng) và nhấn ""Tiếp tục""",OTP: 123456 | Thời gian: 00:00,"1. Nút ""Tiếp tục"" có thể bị vô hiệu hóa hoặc API trả về lỗi OTP hết hạn.2. Yêu cầu người dùng nhấn ""Gửi lại mã"" để tiếp tục.",High,"Nhập OTP khi đồng hồ về 00:00 hiển thị lỗi: ""Mã xác thực đã hết hạn. Vui lòng yêu cầu mã mới."".",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_015,Bước 2 - Xác thực OTP,High,UI - Hiển thị trạng thái các ô nhập OTP linh hoạt,Modal đang ở Bước 2.,1. Quan sát ô nhập thứ nhất (đang focus)2. Quan sát các ô đã nhập và chưa nhập,Trạng thái focus & nhập liệu,1. Ô hiện tại (đang focus) hiển thị viền primary rõ rệt kèm hiệu ứng scale nhẹ.2. Các ô đã nhập có viền primary nhạt hơn.3. Các ô chưa nhập có viền outline mờ.,High,"Các ô nhập OTP hiển thị viền primary, focus border và outline đúng thiết kế.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_016,Bước 3 - Đặt mật khẩu,High,Happy Path - Đặt lại mật khẩu mới thành công,Modal đang ở Bước 3. SĐT 0912345678 đã xác thực thành công.,"1. Nhập mật khẩu mới2. Nhập lại mật khẩu trùng khớp3. Click nút ""Xác nhận""",Mật khẩu mới: NewPass@123 | Nhập lại MK: NewPass@123,"1. API resetPassword trả về 200 thành công.2. Hiển thị toast màu xanh: ""Đặt lại mật khẩu thành công!""3. Hệ thống lưu SĐT vào localStorage (lastLoggedInUser).4. Sau 1.5 giây, modal đóng hoàn toàn và tự động mở lại modal Đăng nhập.",High,"Đặt lại mật khẩu mới thành công, hiển thị toast alert ""Đặt lại mật khẩu thành công!"" đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_017,Bước 3 - Đặt mật khẩu,High,Negative - Mật khẩu mới ngắn hơn giới hạn tối thiểu (dưới 6 ký tự),Modal đang ở Bước 3.,"1. Nhập mật khẩu mới ngắn (5 ký tự)2. Nhấp chuột ra ngoài hoặc click ""Xác nhận""",Mật khẩu mới: 12345,"1. Hiển thị lỗi inline ngay bên dưới: ""Mật khẩu mới phải có ít nhất 6 ký tự.""2. Không cho phép nhấn Xác nhận để gửi API.",High,"Mật khẩu mới ngắn hơn 6 ký tự hiển thị lỗi inline: ""Mật khẩu mới phải có ít nhất 6 ký tự."" đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_018,Bước 3 - Đặt mật khẩu,High,Negative - Để trống trường Nhập lại mật khẩu,Modal đang ở Bước 3.,"1. Nhập Mật khẩu mới hợp lệ2. Để trống ô Nhập lại mật khẩu3. Click nút ""Xác nhận""",Mật khẩu mới: NewPass@123 | Nhập lại MK: (Rỗng),"1. Hiển thị lỗi inline bên dưới ô nhập lại: ""Vui lòng nhập lại mật khẩu mới.""2. Không gọi API reset",High,"Để trống trường nhập lại mật khẩu hiển thị lỗi inline: ""Vui lòng nhập lại mật khẩu mới."" đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_019,Bước 3 - Đặt mật khẩu,High,Negative - Nhập lại mật khẩu không trùng khớp,Modal đang ở Bước 3.,"1. Nhập Mật khẩu mới2. Nhập ô Nhập lại mật khẩu một giá trị khác3. Click nút ""Xác nhận""",Mật khẩu mới: NewPass@123 | Nhập lại MK: DifferPass@123,"1. Hiển thị lỗi inline bên dưới: ""Mật khẩu nhập lại không khớp.""2. Không cho phép gửi request reset",High,"Nhập lại mật khẩu không trùng khớp hiển thị lỗi inline: ""Mật khẩu nhập lại không khớp."" đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_020,Bước 3 - Đặt mật khẩu,High,Alternate Path - Toggle hiển thị/ẩn mật khẩu mới và mật khẩu nhập lại,Modal đang ở Bước 3.,1. Nhập mật khẩu vào cả hai ô (dạng dấu chấm tròn mặc định)2. Click vào icon con mắt (visibility) ở góc phải ô mật khẩu mới3. Click vào icon con mắt ở ô nhập lại mật khẩu,Mật khẩu: NewPass@123,1. Khi click icon con mắt: hiển thị mật khẩu dưới dạng văn bản tường minh (type text).2. Icon chuyển sang dạng con mắt có gạch chéo (visibility_off).3. Click lần nữa: ẩn mật khẩu về dạng dấu chấm tròn (type password).,High,Icon con mắt đổi type giữa text và password hoạt động chính xác cho cả 2 ô mật khẩu.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_021,Bước 3 - Đặt mật khẩu,High,Negative - Đặt lại mật khẩu thất bại do lỗi kết nối API,"Modal đang ở Bước 3, API resetPassword trả về lỗi 500.","1. Nhập đầy đủ thông tin mật khẩu mới hợp lệ2. Click nút ""Xác nhận"" và giả lập API trả về lỗi",Mật khẩu mới: NewPass@123 | Nhập lại MK: NewPass@123,"1. Hiển thị lỗi inline: ""Đặt lại mật khẩu không thành công. Vui lòng thử lại."" (hoặc thông báo lỗi từ backend).2. Trạng thái mật khẩu cũ không đổi, modal giữ nguyên để người dùng thao tác lại.",High,"API resetPassword lỗi 500 hiển thị lỗi: ""Đặt lại mật khẩu không thành công. Vui lòng thử lại."" đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_022,Quy tắc chung của modal,Medium,Happy Path - Click nút X (close) đóng modal ở các bước,"Modal Quên mật khẩu đang hiển thị ở Bước 1, Bước 2 hoặc Bước 3.",1. Click vào biểu tượng X ở góc trên bên phải modal2. Kiểm tra trạng thái giao diện,Nút click: Icon X,"1. Modal đóng ngay lập tức, nền overlay đen mờ biến mất.2. Toàn bộ thông tin đã nhập và trạng thái (đồng hồ đếm ngược, bước hiện tại) được reset hoàn toàn về mặc định.",Medium,Click icon Close (X) đóng modal thành công và reset toàn bộ dữ liệu đã nhập.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_023,Quy tắc chung của modal,Medium,Happy Path - Click Quay lại Đăng nhập ở các bước,Modal Quên mật khẩu đang hiển thị.,"1. Click vào link ""Quay lại Đăng nhập"" ở cuối modal2. Kiểm tra trạng thái giao diện",Link click: Quay lại Đăng nhập,1. Modal Quên mật khẩu đóng lại.2. Modal Đăng nhập tự động được hiển thị lên màn hình.,Medium,"Click ""Quay lại Đăng nhập"" đóng modal Quên mật khẩu và hiển thị lại modal Đăng nhập đúng.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_024,Quy tắc chung của modal,Medium,UI - Click ra vùng ngoài overlay của modal,Modal Quên mật khẩu đang hiển thị.,1. Click vào vùng nền đen mờ (overlay bg-black/40) ngoài khu vực modal,Vùng click: Nền overlay,Modal không bị đóng (tránh trường hợp người dùng click nhầm làm mất thông tin đang nhập ở các bước xác thực).,Medium,Click ra ngoài overlay đen mờ không đóng modal để tránh mất thông tin đang nhập.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_025,Bước 1 - Nhập SĐT,High,Boundary - Nhập SĐT với mã quốc gia +84 hợp lệ,Modal đang ở Bước 1. SĐT +84912345678 đã được đăng ký.,"1. Nhập số điện thoại có chứa mã quốc gia +842. Click nút ""Gửi mã xác thực""",SĐT: +84912345678,1. Chuyển sang Bước 2 thành công.2. Không báo lỗi định dạng.,High,Nhập SĐT chứa mã quốc gia +84 hoạt động chính xác và chuyển sang Bước 2 đúng.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_026,Bước 3 - Đặt mật khẩu,High,Boundary - Đặt mật khẩu mới có độ dài vừa chạm mốc tối thiểu 6 ký tự,Modal đang ở Bước 3.,1. Nhập mật khẩu mới gồm đúng 6 ký tự2. Nhập lại mật khẩu tương ứng và nhấn Xác nhận,Mật khẩu: A1b2C3,Đặt lại mật khẩu thành công (không bị báo lỗi tối thiểu).,High,Đặt mật khẩu mới vừa chạm mốc tối thiểu 6 ký tự thành công.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_027,Bước 3 - Đặt mật khẩu,High,Security - Kiểm tra không cho phép dán mật khẩu trống hoặc chứa ký tự khoảng trắng,Modal đang ở Bước 3.,"1. Copy và paste mật khẩu có chứa khoảng trắng ở đầu/cuối hoặc chỉ toàn khoảng trắng vào các ô mật khẩu2. Click nút ""Xác nhận""","Mật khẩu: ""   "" (3 khoảng trắng) hoặc "" Pass123 """,Hệ thống báo lỗi mật khẩu không hợp lệ hoặc tự động loại bỏ khoảng trắng dư thừa trước khi kiểm tra tối thiểu 6 ký tự.,High,Đặt mật khẩu trống hoặc toàn khoảng trắng hiển thị lỗi validation chính xác.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_028,Bước 2 - Xác thực OTP,High,Security - Nhập OTP khi đang bị ngắt kết nối mạng,"Modal đang ở Bước 2, mạng bị ngắt (offline).","1. Nhập mã OTP đúng2. Click ""Tiếp tục""",OTP: 123456 | Mạng: Offline,"1. Hệ thống hiển thị thông báo lỗi mất kết nối mạng.2. Không chuyển sang Bước 3, giữ nguyên các ô OTP đã nhập để thử lại sau khi có mạng.",High,Nhập OTP khi offline không cho phép chuyển bước và giữ nguyên dữ liệu trên form.,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_029,Quy tắc chung của modal,Medium,UI - Phím ESC đóng modal Quên mật khẩu,Modal Quên mật khẩu đang hiển thị.,1. Nhấn phím ESC trên bàn phím,Phím nhấn: ESC,Modal Quên mật khẩu tự động đóng và reset toàn bộ trạng thái giống như click nút X.,Medium,Phát hiện Dev Bug: Nhấn phím ESC không đóng được modal Quên mật khẩu.,Failed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_FP_TC_030,Bước 3 - Đặt mật khẩu,High,Security - Tự động điền autocomplete new-password cho các trường mật khẩu,Modal đang ở Bước 3.,1. Inspect DOM của 2 trường mật khẩu mới và nhập lại mật khẩu,Kiểm tra thuộc tính HTML,"Cả hai thẻ input đều chứa thuộc tính autocomplete=""new-password"" để ngăn trình duyệt tự động điền mật khẩu cũ vào form.",High,"Các input mật khẩu có thuộc tính autocomplete=""new-password"" ngăn chặn trình duyệt auto-fill.",Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
