TC ID,Module,Risk Level,Test Scenario,Pre-Condition,Test Steps,Test Data,Expected Result,Priority,Actual Result,Status,Design By,Design Date,Execute By,Execute Date
TXP_ADMIN_TICKETS_TC_011,Quản lý Vé,Medium,Happy Path - Lọc vé theo Tuyến xe 'Bình Định - TP. Hồ Chí Minh',Hệ thống có vé thuộc nhiều tuyến khác nhau.,1. Chọn bộ lọc Tuyến xe: 'Bình Định - TP. Hồ Chí Minh' | 2. Click lọc,Tuyến: 'Bình Định - TP. Hồ Chí Minh',Danh sách chỉ hiển thị vé của tuyến Bình Định - TP. Hồ Chí Minh.,High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_012,Quản lý Vé,Medium,Happy Path - Realtime cập nhật vé mới khi khách đặt từ Portal,"Nhân viên đang mở trang danh sách vé, không reload.",1. Khách đặt và thanh toán thành công trên Portal | 2. Nhân viên quan sát trang admin không F5,N/A,Vé mới của khách tự động xuất hiện đầu danh sách mà không cần nhân viên reload trang.,High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_013,Quản lý Vé,High,Integration - Tính phí hủy vé - Hủy trước giờ khởi hành hơn giới hạn (hoàn tiền theo TyLePhiHuy=0),"Vé VE100010 (300.000 VNĐ) đã thanh toán. Xe chạy lúc 20:00 ngày 10/06/2026. Chính sách DangApDung: GioiHanGioTruocKhoiHanh=12, TyLePhiHuy=0.",1. Gọi API GET /quan-ly-ve/ve/VE100010/huy/tinh-phi vào lúc 09:00 ngày 30/05/2026 (trước >12 giờ),Vé: VE100010 | Hủy cách khởi hành >12 giờ | TyLePhiHuy=0,"API trả về: duocHuy=true, phiHuy=0, tienHoanLai=300.000, tiLeHoanLai=100.",High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_014,Quản lý Vé,High,Integration - Tính phí hủy vé - Hủy trong khoảng thời gian còn lại < giới hạn (hoàn 0%),"Vé VE100011 (300.000 VNĐ) đã thanh toán. Xe chạy lúc 20:00 ngày 30/05/2026. Chính sách DangApDung: GioiHanGioTruocKhoiHanh=12, TyLePhiHuy=0.",1. Gọi API GET /quan-ly-ve/ve/VE100011/huy/tinh-phi vào 12:00 ngày 30/05/2026 (còn 8 giờ < 12 giờ giới hạn),Vé: VE100011 | Hủy cách khởi hành 8 giờ (<12 giờ giới hạn),"API trả về: duocHuy=false, lyDoKhongDuocHuy chứa 'Phải huỷ trước giờ khởi hành ít nhất 12 giờ.', phiHuy=300.000, tienHoanLai=0.",High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_015,Quản lý Vé,High,Integration - Không cho phép hủy khi soGioConLai < GioiHanGioTruocKhoiHanh,Vé VE100012 đã thanh toán. Chính sách hiện hành GioiHanGioTruocKhoiHanh=12.,1. Nhân viên bấm nút Hủy vé khi còn dưới 12 giờ trước khởi hành | 2. Gọi API POST /quan-ly-ve/ve/VE100012/huy,Hủy khi soGioConLai < 12,API trả về lỗi 400 BadRequest với message từ lyDoKhongDuocHuy: 'Phải huỷ trước giờ khởi hành ít nhất 12 giờ.' Vé KHÔNG bị hủy.,High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_016,Quản lý Vé,High,Happy Path - Hủy vé đã thanh toán thành công (đủ điều kiện thời gian),Vé VE100013 đã thanh toán 300.000. Chính sách TyLePhiHuy=0. Còn >12 giờ trước khởi hành.,1. Nhân viên gọi API POST /quan-ly-ve/ve/VE100013/huy với lyDo='Khách yêu cầu hủy',Vé: VE100013 | lyDo: 'Khách yêu cầu hủy',Vé chuyển TrangThaiVe='DaHuy'. Ghế giải phóng về 'Trong'. Tạo bản ghi THANH_TOAN LoaiGiaoDich='HoanTien' TrangThaiGiaoDich='ThanhCong' SoTien=300.000. Tạo LICH_SU_HUY_VE. Ghi log nhật ký.,High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_017,Quản lý Vé,High,Happy Path - Hủy vé chưa thanh toán (ChoThanhToan) không phát sinh hoàn tiền,"Vé VE100014 có TrangThaiVe='ChoThanhToan', chưa có bản ghi THANH_TOAN ThanhCong.",1. Nhân viên gọi API POST /quan-ly-ve/ve/VE100014/huy với lyDo='Khách đổi ý',Vé: VE100014 | TrangThai: ChoThanhToan,Vé chuyển TrangThaiVe='DaHuy'. Tạo bản ghi THANH_TOAN LoaiGiaoDich='HoanTien' TrangThaiGiaoDich='DaHuy' (không phát sinh hoàn). LichSuHoanTien='Vé chưa thanh toán nên không phát sinh hoàn tiền.',High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_018,Quản lý Vé,High,Validation - Hủy vé đã bị hủy trước đó (hủy lại lần 2),Vé VE100015 có TrangThaiVe='DaHuy'.,1. Nhân viên gọi API POST /quan-ly-ve/ve/VE100015/huy với lyDo='Thử hủy lại',Vé: VE100015 | TrangThai: DaHuy,API trả về lỗi 400 BadRequest: 'Vé này đã được huỷ trước đó!',High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_019,Quản lý Vé,High,Validation - Hủy vé không tìm thấy chính sách hủy đang áp dụng,Không có bản ghi CHINH_SACH_HUY_VE nào có TrangThai='DangApDung'.,1. Nhân viên gọi API POST /quan-ly-ve/ve/VE100016/huy,Không có chính sách DangApDung,API trả về lỗi 400 BadRequest: 'Không tìm thấy chính sách huỷ vé hiện hành!',Medium,Passed (Flaky) - Hoat dong dung sau khi retry,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_020,Quản lý Vé,Medium,Integration - Khi hủy vé cuối trong đơn hàng thì đơn hàng cũng chuyển trạng thái DaHuy,Đơn hàng DH00000001 chỉ có 1 vé VE100017 (TrangThaiVe='ChoKhoiHanh'). Đủ điều kiện hủy.,1. Gọi API POST /quan-ly-ve/ve/VE100017/huy,Đơn hàng: DH00000001 | Chỉ 1 vé duy nhất,"Sau khi hủy vé, hệ thống đếm activeTickets = 0, tự động cập nhật DH00000001 TrangThaiDonHang='DaHuy'.",Medium,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_021,Quản lý Vé,Medium,Happy Path - Lấy chi tiết vé theo mã vé (getVeById),Vé VE100001 tồn tại trong hệ thống.,1. Gọi API GET /quan-ly-ve/ve/VE100001,MaVe: VE100001,"API trả về đầy đủ thông tin vé kèm: tenKhachHang, soDienThoai, tuyenXe, ngayDi, gioDi, soGhe, giaVeText, trangThaiVeText, trangThaiThanhToan, phuongThucThanhToan, diemDon, diemTra.",Medium,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_022,Quản lý Vé,Medium,Validation - Lấy vé bằng mã không tồn tại,Không có vé nào có mã 'VEXXX999'.,1. Gọi API GET /quan-ly-ve/ve/VEXXX999,MaVe: 'VEXXX999',API trả về lỗi 404 Not Found: 'Không tìm thấy vé'.,Medium,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_023,Quản lý Vé,Medium,Happy Path - Lấy thống kê vé nhanh (getStats),Hệ thống có dữ liệu vé với nhiều trạng thái.,1. Gọi API GET /quan-ly-ve/stats,N/A,"API trả về object thống kê gồm: tổng vé, vé chờ thanh toán (ChoThanhToan + ChoKhoiHanh), vé đã hủy (canceledCount).",Medium,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_024,Quản lý Vé,High,Security - Truy cập API không có token (không đăng nhập),"Người dùng chưa đăng nhập, không có Bearer token.",1. Gọi API GET /quan-ly-ve/ve không gửi Authorization header,Authorization: (không có),API trả về lỗi 401 Unauthorized: 'Bạn cần đăng nhập hệ thống admin!',High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_025,Quản lý Vé,High,Security - Truy cập API với token hết hạn hoặc không hợp lệ,Người dùng gửi token giả/hết hạn.,1. Gọi API GET /quan-ly-ve/ve với Authorization: Bearer INVALID_TOKEN,Authorization: Bearer INVALID_TOKEN,API trả về lỗi 401 Unauthorized: 'Phiên đăng nhập admin không hợp lệ hoặc đã hết hạn!',High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_026,Quản lý Vé,High,Security - Tài khoản NhanVienDieuPhoi (chỉ có quyền dispatch) cố gắng xem danh sách vé,Đăng nhập bằng tài khoản NhanVienDieuPhoi không có quyền 'ticket'.,1. Đăng nhập với tài khoản dieuphoi1 | 2. Gọi API GET /quan-ly-ve/ve,Tài khoản: dieuphoi1 | Quyền: ['dispatch'] (không có ticket),API trả về lỗi 403 Forbidden: 'Bạn không có quyền thực hiện thao tác này!',High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_027,Quản lý Vé,High,Security - Tài khoản NhanVienBanVe (có quyền ticket) CÓ THỂ xem danh sách vé,Đăng nhập bằng tài khoản NhanVienBanVe có quyền 'ticket'.,1. Đăng nhập với tài khoản nhanvienbv1 | 2. Gọi API GET /quan-ly-ve/ve,"Tài khoản: nhanvienbv1 | Quyền: ['ticket', 'customer']",API trả về 200 OK kèm danh sách vé. Không bị chặn 403.,High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
TXP_ADMIN_TICKETS_TC_028,Quản lý Vé,High,Security - QuanTriVien (quyền 'admin') có thể thực hiện mọi thao tác vé,Đăng nhập bằng tài khoản QuanTriVien.,"1. Đăng nhập với tài khoản admin | 2. Lần lượt gọi GET danh sách, POST tao-don-hang, POST huy ve",Tài khoản: admin | Quyền: ['admin'],Tất cả thao tác đều trả về 200/201. Không bị chặn do guard kiểm tra payload.quyen.includes('admin') bypass tất cả permission.,High,Passed - Hoat dong dung mong doi,Passed,?? Th? Ph??ng,2026-05-31,Playwright,2026-05-31
