TC ID,Module,Risk Level,Test Scenario,Pre-Condition,Test Steps,Test Data,Expected Result,Priority,Actual Result,Status,Design By,Design Date,Execute By,Execute Date
TXP_ADMIN_POLICY_TC_011,Quản lý Chính sách,High,Validation - Mốc hoàn tiền có TyLeHoan > 100%,Đang ở modal tạo Chính sách Hủy vé. Đã thêm 1 mốc.,1. Tại mốc 1: nhập GioiHanGioTruocKhoiHanh = 24 | 2. Nhập TyLeHoan = 150 | 3. Click [Lưu chính sách],GioiHanGioTruocKhoiHanh: 24 | TyLePhiHuy: 150,"Hệ thống hiển thị cảnh báo: ""Phí hủy phải nằm trong khoảng 0% - 100%!"". Không lưu.",High,Cảnh báo Phí hủy phải nằm trong khoảng 0% - 100%! hiển thị khi nhập phần trăm hoàn trả lớn hơn 100.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_012,Quản lý Chính sách,Medium,Validation - Thêm mới chính sách với Tiêu đề trùng với chính sách đã tồn tại,"Đã có chính sách tên ""Chính sách bảo hiểm 2026"" trong hệ thống.",1. Click [Thêm mới] -> chọn Chính sách Bảo hiểm | 2. Nhập TieuDe trùng với tên đã có | 3. Click [Lưu chính sách],"TieuDe: ""Chính sách bảo hiểm 2026"" (trùng)","Hệ thống hiển thị cảnh báo: ""Tiêu đề chính sách bị trùng, vui lòng kiểm tra lại nội dung!"". Không lưu.",Medium,"Cảnh báo Tiêu đề chính sách bị trùng, vui lòng kiểm tra lại nội dung! hiển thị khi nhập trùng tên.",PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_013,Quản lý Chính sách,Medium,Happy Path - Cập nhật Tiêu đề và Nội dung chính sách chung,Có chính sách Bảo hiểm đang tồn tại. Đăng nhập tài khoản có quyền policy.manage.,1. Tìm và mở chính sách bảo hiểm | 2. Sửa TieuDe sang tên mới | 3. Chỉnh sửa nội dung editor | 4. Click [Lưu chính sách],"TieuDe mới: ""Chính sách bảo hiểm hành trình 2026 - cập nhật""","Cập nhật thành công. DB phản ánh TieuDe và NoiDung mới. Log hệ thống ghi nhận các trường thay đổi (TieuDe: cũ -> mới, NoiDung: cũ -> mới).",Medium,Cập nhật thành công tiêu đề và nội dung chính sách chung và hiển thị thông báo thành công.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_014,Quản lý Chính sách,Medium,Happy Path - Cập nhật mốc hoàn tiền của Chính sách Hủy vé,Có chính sách hủy vé đang tồn tại. Đăng nhập tài khoản có quyền policy.manage.,1. Mở form chỉnh sửa chính sách hủy vé | 2. Sửa GioiHanGioTruocKhoiHanh từ 24 thành 48 | 3. Sửa TyLeHoan từ 100% thành 80% | 4. Click [Lưu chính sách],GioiHanGioTruocKhoiHanh: 48 | TyLePhiHuy: 0.8 (80%),Cập nhật thành công. DB bảng CHINH_SACH_HUY_VE phản ánh GioiHanGioTruocKhoiHanh = 48 và TyLePhiHuy = 0.8. Log ghi nhận thay đổi.,Medium,Cập nhật thành công mốc thời gian hủy vé của chính sách hủy vé.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_016,Quản lý Chính sách,Medium,Happy Path - Tìm kiếm chính sách theo từ khóa Tiêu đề,Có nhiều chính sách đang tồn tại trong hệ thống.,1. Tại ô tìm kiếm nhập từ khóa | 2. Hệ thống lọc tức thì hoặc bấm nút Search,"SearchQuery: ""bảo hiểm""","Danh sách chỉ hiển thị các chính sách có TieuDe chứa ""bảo hiểm"" (so sánh không phân biệt hoa thường). Không hiển thị chính sách không khớp.",Medium,Tìm kiếm chính sách theo từ khóa tiêu đề lọc chính xác các bản ghi phù hợp.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_017,Quản lý Chính sách,Medium,Happy Path - Tìm kiếm chính sách theo Mã chính sách (ID),Có nhiều chính sách đang tồn tại.,1. Tại ô tìm kiếm nhập mã chính sách chính xác | 2. Hệ thống lọc theo ID,"SearchQuery: ""CS001""",Danh sách chỉ hiển thị đúng chính sách có MaChinhSach_ND = CS001.,Low,Tìm kiếm chính sách theo mã chính sách trả về đúng chính sách tương ứng.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_018,Quản lý Chính sách,Low,Happy Path - Lọc danh sách theo loại Chính sách Bảo hiểm,Có nhiều chính sách đa loại trong hệ thống.,1. Tại dropdown Loại chính sách chọn [Chính sách Bảo hiểm] | 2. Hệ thống tự động lọc danh sách,"FilterType: ""insurance""",Danh sách chỉ hiển thị các chính sách có type = insurance. Không hiển thị chính sách thanh toán hoặc hủy vé.,Low,Lọc danh sách theo loại chính sách bảo hiểm chỉ hiển thị các chính sách bảo hiểm.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_019,Quản lý Chính sách,Low,Happy Path - Lọc danh sách theo tab Đang Áp dụng,Có cả chính sách DangApDung và VoHieuHoa trong hệ thống.,1. Click tab [Đang áp dụng],,Danh sách chỉ hiển thị chính sách có TrangThai = DangApDung. Chính sách VoHieuHoa không xuất hiện.,Low,Tab Đang áp dụng lọc chính xác và chỉ hiển thị các chính sách đang hoạt động.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_020,Quản lý Chính sách,Low,Happy Path - Lọc danh sách theo tab Vô hiệu hóa,Có cả chính sách DangApDung và VoHieuHoa trong hệ thống.,1. Click tab [Vô hiệu hóa],,Danh sách chỉ hiển thị chính sách có TrangThai = VoHieuHoa (tương ứng DB = NgungApDung).,Low,Tab Vô hiệu hóa lọc chính xác và chỉ hiển thị các chính sách ngừng hiển thị.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_021,Quản lý Chính sách,Low,Happy Path - Kết hợp lọc loại + tab trạng thái + từ khóa tìm kiếm,Có đa dạng chính sách trong hệ thống.,1. Chọn Tab [Đang áp dụng] | 2. Chọn FilterType = [Chính sách Bảo hiểm] | 3. Nhập từ khóa vào ô Search,"Tab: active | FilterType: insurance | SearchQuery: ""2026""","Danh sách chỉ hiển thị chính sách đồng thời thỏa cả 3 điều kiện: DangApDung + insurance + tiêu đề chứa ""2026"".",Low,Kết hợp lọc nhiều điều kiện (trạng thái + loại + từ khóa) hoạt động chính xác.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
TXP_ADMIN_POLICY_TC_022,Quản lý Chính sách,Low,Happy Path - Phân trang khi có nhiều hơn 10 chính sách,Có ít nhất 11 chính sách trong hệ thống.,1. Vào trang Quản lý Chính sách | 2. Quan sát phân trang | 3. Click chuyển sang trang 2,,Trang 1 hiển thị đúng 10 chính sách. Trang 2 hiển thị chính sách còn lại. Điều hướng phân trang hoạt động đúng.,Low,Phân trang hoạt động tốt khi đổi page size và thay đổi số hàng hiển thị trên trang.,PASS,?? Th? Ph??ng,31/05/2026,Playwright,31/05/2026
